T,log_moneyness,price_heston_sc,iv_heston_sc,price_heston_mc,iv_heston_mc,price_abs_error,iv_abs_error
0.038356164383561646,0.04113924050632911,0.18809336548114963,0.1729307606500129,0.22143337205344993,0.1813801614082487,0.033340006572300296,0.008449400758235803
0.038356164383561646,0.05063291139240511,0.0893502927657579,0.16756526229677218,0.11110930582800436,0.1759979504714399,0.021759013062246466,0.008432688174667718
0.038356164383561646,0.060126582278481,0.037559245475997205,0.1627218633778167,0.04979440250074022,0.17098338377683817,0.012235157024743017,0.008261520399021477
0.038356164383561646,0.069620253164557,0.01376423745699551,0.15830737575651688,0.01999720994188424,0.16673055512771676,0.00623297248488873,0.00842317937119988
0.038356164383561646,0.07911392405063289,0.004208919490268359,0.15378535763096687,0.006922340839009352,0.16248439474821622,0.0027134213487409933,0.008699037117249342
0.038356164383561646,0.08860759493670889,0.0010876149506179322,0.149767706557917,0.0022764438139817526,0.16004503741275908,0.0011888288633638204,0.010277330854842087
0.038356164383561646,0.09810126582278478,0.0004510166210630745,0.1532337166446739,0.0007528550031972373,0.159441242362392,0.00030183838213416277,0.006207525717718099
0.038356164383561646,0.10759493670886078,0.00027798566266738246,0.1611328221777344,0.00018168021991286036,0.15651823058845282,9.63054427545221e-05,0.004614591589281569
0.0821917808219178,-0.310126582278481,0.000680514800990295,0.31831801873988985,0.00012988711103730224,0.2861619089943266,0.0005506276899529928,0.032156109745563266
0.0821917808219178,-0.30063291139240506,0.0009171185958791739,0.31584740621889107,0.00017947625527909425,0.28327346791428804,0.0007376423406000797,0.032573938304603034
0.0821917808219178,-0.2911392405063291,0.001005709872416105,0.3085786198030698,0.0003485910561647982,0.2865874861571717,0.0006571188162513069,0.021991133645898053
0.0821917808219178,-0.28164556962025317,0.0012647257652105282,0.3043702338671202,0.0005678469303058382,0.2870869730793906,0.0006968788349046899,0.017283260787729626
0.0821917808219178,-0.2721518987341772,0.001875282944709511,0.3040787671547514,0.0009579376597842338,0.28865040290872224,0.0009173452849252771,0.01542836424602917
0.0821917808219178,-0.2626582278481012,0.0026168869760141433,0.30245781884332656,0.0014468118297581787,0.28817058551923996,0.0011700751462559646,0.014287233324086601
0.0821917808219178,-0.25316455696202533,0.003304443528207912,0.2982916031934712,0.0020568064162825284,0.286472598204597,0.0012476371119253837,0.011819004988874227
0.0821917808219178,-0.24367088607594933,0.004186880359895895,0.2941539232672449,0.0028407049452883444,0.2841660474680144,0.0013461754146075504,0.009987875799230495
0.0821917808219178,-0.2341772151898734,0.0056281508807956016,0.29160001325533913,0.0038039557691159982,0.2811268066369957,0.0018241951116796033,0.010473206618343445
0.0821917808219178,-0.22468354430379744,0.007618452553529664,0.28930083859353284,0.004971710397528065,0.27745247831716535,0.0026467421560015993,0.011848360276367487
0.0821917808219178,-0.2151898734177215,0.009961471656694698,0.2860266064509571,0.006486687114242717,0.2736957465760979,0.0034747845424519808,0.012330859874859212
0.0821917808219178,-0.20569620253164556,0.012832652066492756,0.2822880913794127,0.008490425998499265,0.26999101988749297,0.00434222606799349,0.01229707149191972
0.0821917808219178,-0.1962025316455696,0.016766481881575146,0.27898677637642133,0.011230454251805261,0.26656285875009267,0.0055360276297698845,0.012423917626328662
0.0821917808219178,-0.18670886075949367,0.02210579376566102,0.2760138829654855,0.01469966829633816,0.2628116404386558,0.00740612546932286,0.013202242526829722
0.0821917808219178,-0.17721518987341772,0.028873697299076184,0.27276120162724343,0.019240233386579392,0.25903589109065284,0.009633463912496792,0.013725310536590596
0.0821917808219178,-0.16772151898734178,0.03731603644584425,0.2691493091726904,0.025325034091515267,0.25542673672446375,0.01199100235432898,0.013722572448226666
0.0821917808219178,-0.15822784810126583,0.04821838205198503,0.26554672994386497,0.03355523524861251,0.25205298345176363,0.014663146803372523,0.013493746492101333
0.0821917808219178,-0.1487341772151899,0.062486942010636426,0.2620944196121532,0.04438020327600068,0.24865428936056538,0.018106738734635745,0.0134401302515878
0.0821917808219178,-0.1392405063291139,0.08074922837923282,0.25857788527582437,0.05881132459070324,0.24538532850375142,0.021937903788529577,0.013192556772072955
0.0821917808219178,-0.12974683544303794,0.10371057071384371,0.254844464538753,0.07818367604032933,0.24233823662344445,0.025526894673514378,0.012506227915308532
0.0821917808219178,-0.120253164556962,0.13271900485220556,0.25099389273525496,0.10387232171309878,0.239407168909251,0.02884668313910678,0.011586723826003953
0.0821917808219178,-0.11075949367088606,0.16963721332783166,0.24714993797863627,0.13722585191258066,0.2363965755605702,0.032411361415251,0.01075336241806607
0.0821917808219178,-0.10126582278481011,0.21631172421534473,0.2432688234513648,0.18043005937305695,0.23335480153215366,0.035881664842287775,0.009914021919211147
0.0821917808219178,-0.09177215189873417,0.2746319199760876,0.2392448254149816,0.23633651426988264,0.23035253886388618,0.03829540570620496,0.008892286551095419
0.0821917808219178,-0.08227848101265822,0.34717232184900126,0.2350726120477577,0.30743213079701803,0.22723570489271855,0.03974019105198323,0.007836907155039152
0.0821917808219178,-0.07278481012658228,0.43741249640616786,0.23081791609687785,0.3968037560689008,0.2239403410409671,0.04060874033726708,0.006877575055910745
0.0821917808219178,-0.06329113924050633,0.549245749833517,0.2264927772349014,0.506858319294694,0.22025008943344915,0.04238743053882299,0.006242687801452262
0.0821917808219178,-0.05379746835443039,0.6866997367397403,0.22204057570601787,0.644847775716348,0.21661287664644951,0.04185196102339228,0.005427699059568358
0.0821917808219178,-0.044303797468354444,0.8544154346586623,0.21742431704933118,0.813332242496797,0.2126635916351589,0.04108319216186529,0.004760725414172273
0.0821917808219178,-0.034810126582278444,1.0580977513458123,0.2126649862907116,1.0202256718175136,0.20868166842430624,0.03787207952829874,0.00398331786640535
0.0821917808219178,-0.0253164556962025,1.304145162960964,0.2077857943169788,1.271867230600953,0.20464929081307465,0.032277932360010864,0.0031365035039041533
0.0821917808219178,-0.015822784810126556,1.599002210440844,0.20276448601110364,1.5735107096290275,0.20042930292617495,0.025491500811816392,0.0023351830849286936
0.0821917808219178,-0.006329113924050611,1.9491582998451094,0.19756411929908446,1.93115532700513,0.19597316655942154,0.018002972839979314,0.0015909527396629208
0.0821917808219178,0.0031645569620253333,2.0447785117780555,0.19218701899489368,2.0242079948006837,0.19038617175870304,0.020570516977371778,0.0018008472361906447
0.0821917808219178,0.012658227848101333,1.569971570977252,0.1866743099750376,1.5549492178371291,0.1853302683117097,0.01502235314012279,0.0013440416633278829
0.0821917808219178,0.022151898734177222,1.1607350829258962,0.18106765611896142,1.1504267797301377,0.18008971503067622,0.010308303195758484,0.0009779410882851947
0.0821917808219178,0.03164556962025322,0.8206239580774621,0.17540839301490374,0.8148209773604879,0.17479851875644298,0.005802980716974271,0.000609874258460763
0.0821917808219178,0.04113924050632911,0.5506926028229238,0.16979228739886743,0.5482223754695168,0.16948936076224097,0.002470227353406962,0.0003029266366264549
0.0821917808219178,0.05063291139240511,0.34865787085140454,0.1644117551709961,0.3495383516091037,0.1645454884358305,0.0008804807576991425,0.0001337332648344014
0.0821917808219178,0.060126582278481,0.20769536219286522,0.15951397865532396,0.21025479618472354,0.16002849246725415,0.0025594339918583175,0.000514513811930184
0.0821917808219178,0.069620253164557,0.11648605478165219,0.15528269615392315,0.11872111351456403,0.1559212574759311,0.0022350587329118404,0.0006385613220079578
0.0821917808219178,0.07911392405063289,0.0615855703785364,0.15174158887151223,0.06281682567605291,0.15227977224662895,0.001231255297516512,0.0005381833751167131
0.0821917808219178,0.08860759493670889,0.03071838456237863,0.14882001133433514,0.031056300058163594,0.14906365463259302,0.00033791549578496283,0.00024364329825787845
0.0821917808219178,0.09810126582278478,0.014608699861288432,0.1466069467576055,0.01474921476284761,0.1467847921160984,0.00014051490155917758,0.00017784535849291183
0.0821917808219178,0.10759493670886078,0.006835208240982715,0.14541239517288984,0.006484855880729096,0.14458444940571255,0.0003503523602536194,0.0008279457671772905
0.0821917808219178,0.11708860759493678,0.0031589161979275193,0.1449573137109399,0.0027044147949166738,0.1428528972255476,0.00045450140301084557,0.0021044164853923075
0.0821917808219178,0.12658227848101267,0.0012680859638188047,0.14346242922296282,0.0010351355695696121,0.14110387343391775,0.00023295039424919253,0.0023585557890450637
0.0821917808219178,0.13607594936708867,0.0003680173952139987,0.1395249463969755,0.000551062698507744,0.14363826292469858,0.00018304530329374532,0.004113316527723093
0.0821917808219178,0.14556962025316456,0.00018908238720430348,0.14201642054360392,0.00025992415083691325,0.14502109068072197,7.084176363260976e-05,0.003004670137118054
0.0821917808219178,0.15506329113924056,0.00025125585361647496,0.15343547836683508,0.00010032321787218382,0.14480711000640634,0.00015093263574429114,0.00862836836042874
0.1643835616438356,-0.5,0.0008625121104870459,0.35927654240827805,0.00018448832114678325,0.325663099100871,0.0006780237893402627,0.033613443307407065
0.1643835616438356,-0.49050632911392406,0.0009387378603733509,0.35489381288670896,0.0002422495172361717,0.3249800298731112,0.0006964883431371793,0.02991378301359776
0.1643835616438356,-0.4810126582278481,0.0011219728184599376,0.35281659102044105,0.00030841436971604637,0.3237271402424383,0.0008135584487438913,0.029089450778002734
0.1643835616438356,-0.47151898734177217,0.0014154717573902076,0.3521332237694579,0.0004261511814802185,0.3241956327494359,0.000989320575909989,0.027937591020021968
0.1643835616438356,-0.4620253164556962,0.0016909316641360306,0.3500610682979858,0.0005450110704137531,0.32313467007455593,0.0011459205937222774,0.026926398223429848
0.1643835616438356,-0.4525316455696202,0.0019177358857547233,0.34659505821122877,0.000699171955501858,0.3221798036671638,0.0012185639302528654,0.024415254544064957
0.1643835616438356,-0.44303797468354433,0.002228405469054451,0.3437447641037702,0.0009433671890298491,0.3224170301528954,0.0012850382800246017,0.021327733950874783
0.1643835616438356,-0.43354430379746833,0.002706872386397663,0.3420886490519982,0.0012185282560264142,0.32175452452754194,0.0014883441303712487,0.020334124524456265
0.1643835616438356,-0.4240506329113924,0.0032607418588810333,0.34021527507045446,0.0014963140510720224,0.31994045716743114,0.001764427807809011,0.020274817903023323
0.1643835616438356,-0.41455696202531644,0.003797821162166315,0.33738390543767416,0.0018179776629302306,0.3178745601836479,0.001979843499236084,0.019509345254026256
0.1643835616438356,-0.4050632911392405,0.004407204840546797,0.33442162910406786,0.0022001304969884194,0.315709421466512,0.0022070743435583773,0.018712207637555878
0.1643835616438356,-0.39556962025316456,0.005234862959312636,0.33211872915197044,0.0026474326247977846,0.31339452607967766,0.0025874303345148515,0.018724203072292778
0.1643835616438356,-0.3860759493670886,0.006265168318520864,0.330039644640557,0.003207725364988149,0.3112498019533365,0.003057442953532715,0.018789842687220504
0.1643835616438356,-0.37658227848101267,0.007383116571261894,0.32748804430863165,0.003879769755469187,0.30905739411127064,0.003503346815792707,0.01843065019736101
0.1643835616438356,-0.36708860759493667,0.008613823386511399,0.32460824590206827,0.0048220185492526026,0.3076046799093879,0.0037918048372587963,0.01700356599268038
0.1643835616438356,-0.3575949367088608,0.01013097404596408,0.32196127813869313,0.006192198125472776,0.3071148042361198,0.003938775920491305,0.01484647390257332
0.1643835616438356,-0.3481012658227848,0.01201889474234008,0.31958208424143575,0.00780418537452368,0.30618296012272617,0.0042147093678164,0.013399124118709582
0.1643835616438356,-0.3386075949367089,0.014195680321179793,0.31705205334029546,0.009706877315722241,0.30493018225076207,0.004488803005457552,0.012121871089533387
0.1643835616438356,-0.3291139240506329,0.01663226177679178,0.3142380063073685,0.012044125509114885,0.30366272673505135,0.004588136267676894,0.010575279572317131
0.1643835616438356,-0.31962025316455694,0.01949595115188174,0.3114200477196358,0.014891023695280425,0.30234423474235367,0.004604927456601316,0.009075812977282105
0.1643835616438356,-0.310126582278481,0.02297360054831188,0.30877170159885303,0.018192463059522653,0.3006903176118534,0.004781137488789226,0.008081383986999646
0.1643835616438356,-0.30063291139240506,0.02707741557173904,0.3061214369535702,0.022101138514509133,0.29888750062842134,0.004976277057229906,0.007233936325148849
0.1643835616438356,-0.2911392405063291,0.03176924843467077,0.30329144567819766,0.02663673455062255,0.29684008108448146,0.005132513884048222,0.006451364593716202
0.1643835616438356,-0.28164556962025317,0.03719605864861819,0.30036476449332183,0.03200322246291286,0.29470500545999423,0.005192836185705332,0.005659759033327605
0.1643835616438356,-0.2721518987341772,0.04363710123442388,0.29749776245890813,0.038405034529884,0.29254936623310046,0.005232066704539878,0.004948396225807672
0.1643835616438356,-0.2626582278481012,0.05125509641160875,0.2946649772158173,0.04572516938869928,0.29011138725505103,0.00552992702290947,0.004553589960766269
0.1643835616438356,-0.25316455696202533,0.06008141968557368,0.2917369735528882,0.054428604379786014,0.2876763885092343,0.0056528153057876646,0.004060585043653864
0.1643835616438356,-0.24367088607594933,0.07026817838929844,0.2886974160721948,0.06486642501608023,0.28530701075189385,0.0054017533732182155,0.0033904053203009377
0.1643835616438356,-0.2341772151898734,0.08218303233701363,0.2856399306319758,0.07688376657328842,0.2827248537263565,0.0052992657637252055,0.002915076905619318
0.1643835616438356,-0.22468354430379744,0.09618960164618784,0.28259916243193783,0.09084605681322651,0.28001752694704135,0.0053435448329613305,0.002581635484896483
0.1643835616438356,-0.2151898734177215,0.11249547574261953,0.2795081586923256,0.10705784594966915,0.2771950328183793,0.005437629792950385,0.0023131258739462757
0.1643835616438356,-0.20569620253164556,0.1313381719524216,0.2763192077577369,0.12582064832090836,0.27424665181755836,0.005517523631513227,0.002072555940178522
0.1643835616438356,-0.1962025316455696,0.15320279391103497,0.2730690037375382,0.1478692556301102,0.27129658512288074,0.005333538280924782,0.0017724186146574339
0.1643835616438356,-0.18670886075949367,0.1787092677161155,0.2698013700153905,0.1730711872186363,0.2681390197589938,0.005638080497479214,0.0016623502563967163
0.1643835616438356,-0.17721518987341772,0.2083724196193515,0.26649503518373197,0.20168412358817536,0.26473989725941205,0.0066882960311761275,0.0017551379243199161
0.1643835616438356,-0.16772151898734178,0.24265966574130005,0.2631053469818121,0.23480605558725384,0.26126646918836305,0.007853610154046203,0.0018388777934490452
0.1643835616438356,-0.15822784810126583,0.2822653682448646,0.2596328921428517,0.27364534656667655,0.25782827770685424,0.008620021678188039,0.0018046144359974425
0.1643835616438356,-0.1487341772151899,0.3281498600444195,0.2561087768407807,0.319915091876478,0.2545648535627354,0.008234768167941497,0.0015439232780453116
0.1643835616438356,-0.1392405063291139,0.3812930657859539,0.2525355645409806,0.374083974458488,0.25132193946997483,0.0072090913274658885,0.0012136250710057528
0.1643835616438356,-0.12974683544303794,0.4426041032696162,0.24888296397677262,0.4368197841653174,0.24800571166428742,0.005784319104298774,0.0008772523124851994
0.1643835616438356,-0.120253164556962,0.5131659600063898,0.24513434172700743,0.5096875900615611,0.2446574603319358,0.003478369944828752,0.00047688139507162663
0.1643835616438356,-0.11075949367088606,0.5944222217880935,0.2413030599422975,0.5933859076935541,0.2411741183320999,0.0010363140945393035,0.0001289416101976082
0.1643835616438356,-0.10126582278481011,0.6880109315567182,0.23739890449457618,0.6890934402493557,0.23752165979458428,0.001082508692637485,0.00012275530000810386
0.1643835616438356,-0.09177215189873417,0.795556131840442,0.23340515348704954,0.7991296516146161,0.23377607365640624,0.003573519774174083,0.00037092016935669214
0.1643835616438356,-0.08227848101265822,0.9188044096863734,0.22929987194482288,0.9250160436190737,0.22989288111564432,0.0062116339327003,0.0005930091708214458
0.1643835616438356,-0.07278481012658228,1.0599054399775838,0.22508106800174377,1.0699391621434067,0.22596656601145748,0.010033722165822878,0.0008854980097137144
0.1643835616438356,-0.06329113924050633,1.2213878168899583,0.2207560141229521,1.2346760674443098,0.22184637632314747,0.013288250554351455,0.0010903622001953717
0.1643835616438356,-0.05379746835443039,1.4059029588553074,0.2163168685723854,1.4223659052887148,0.21758076760002149,0.0164629464334074,0.0012638990276360729
0.1643835616438356,-0.044303797468354444,1.6162099490505568,0.21174286052836472,1.637065985064734,0.2132513819071133,0.02085603601417718,0.001508521378748573
0.1643835616438356,-0.034810126582278444,1.8554639803917041,0.20702243460606873,1.879594413567535,0.2086798674792812,0.024130433175830968,0.001657432873212461
0.1643835616438356,-0.0253164556962025,2.12735064667271,0.2021589121346225,2.154404172443818,0.20393923767792255,0.027053525771107978,0.0017803255433000431
0.1643835616438356,-0.015822784810126556,2.4358720763522115,0.1971542104743727,2.4660650527268664,0.19907727167932604,0.0301929763746549,0.0019230612049533358
0.1643835616438356,-0.006329113924050611,2.785187154401939,0.19200131909465284,2.819087448351491,0.194115805505363,0.033900293949552296,0.002114486410710159
0.1643835616438356,0.0031645569620253333,2.863369097820062,0.18670099818751304,2.917286244756009,0.1900399013695407,0.05391714693594718,0.003338903182027647
0.1643835616438356,0.012658227848101333,2.3530170646253197,0.18128098021086334,2.4094717744736234,0.1848082841285928,0.0564547098483037,0.0035273039177294574
0.1643835616438356,0.022151898734177222,1.8893146331361592,0.1757964041176237,1.9459729670769517,0.1794368870110069,0.05665833394079245,0.003640482893383201
0.1643835616438356,0.03164556962025322,1.4773469100480696,0.17032322042775516,1.531823353046231,0.1740054580045346,0.054476442998161456,0.0036822375767794346
0.1643835616438356,0.04113924050632911,1.121433844509582,0.16496604111339563,1.1727059237161217,0.16871057951367935,0.051272079206539756,0.0037445384002837145
0.1643835616438356,0.05063291139240511,0.8244368835358706,0.15987188359172644,0.8700297885901934,0.16358297587011617,0.045592905054322785,0.003711092278389727
0.1643835616438356,0.060126582278481,0.5866207681082045,0.15521756876641052,0.6263032590648473,0.15894322692983814,0.03968249095664278,0.0037256581634276253
0.1643835616438356,0.069620253164557,0.40455998711492214,0.15115978700370064,0.44088810790888694,0.15523407180239973,0.0363281207939648,0.0040742847986990904
0.1643835616438356,0.07911392405063289,0.2711777308739638,0.14778121413668666,0.30331570954199777,0.15224149488888877,0.03213797866803397,0.004460280752202117
0.1643835616438356,0.08860759493670889,0.17725272463133201,0.14508141942867847,0.20354315565440678,0.14975756445509975,0.026290431023074767,0.0046761450264212745
0.1643835616438356,0.09810126582278478,0.11340035767557666,0.143020470096063,0.1330834952193053,0.14766227493092038,0.019683137543728635,0.004641804834857377
0.1643835616438356,0.10759493670886078,0.07133947853786626,0.14155651948733994,0.08585988289616153,0.14622582162115785,0.014520404358295269,0.004669302133817915
0.1643835616438356,0.11708860759493678,0.04429835163874962,0.14061539474450888,0.05594265773761261,0.14581103848693094,0.011644306098862987,0.005195643742422068
0.1643835616438356,0.12658227848101267,0.027131398435506382,0.14004531357127548,0.035373472689015376,0.14529637100677628,0.008242074253508994,0.0052510574355008055
0.1643835616438356,0.13607594936708867,0.016341900881527094,0.13970249373224514,0.021594469801274507,0.1446316860866026,0.005252568919747413,0.004929192354357459
0.1643835616438356,0.14556962025316456,0.00974509627745257,0.13963599730055054,0.013413834896328254,0.14475167768687605,0.0036687386188756846,0.005115680386325511
0.1643835616438356,0.15506329113924056,0.005852389947612224,0.1400160886689425,0.008291941246957767,0.14511761295216208,0.002439551299345543,0.005101524283219583
0.1643835616438356,0.16455696202531644,0.003516074333039021,0.1406497605474435,0.005179912504638213,0.1458878539727316,0.0016638381715991923,0.0052380934252881095
0.1643835616438356,0.17405063291139244,0.0020122086556890323,0.14089421409633962,0.0033269344458101485,0.1472016520996626,0.0013147257901211162,0.006307438003322979
0.1643835616438356,0.18354430379746833,0.0010879666134481214,0.1407472886472621,0.002197552800348904,0.14895924405896166,0.0011095861869007827,0.008211955411699556
0.1643835616438356,0.19303797468354433,0.0006498555385653984,0.14187545555899206,0.0014621768808508267,0.1508391000456118,0.0008123213422854283,0.008963644486619737
0.1643835616438356,0.20253164556962022,0.0004622018931887198,0.14479548710069834,0.0008241611111269738,0.15086651818215369,0.00036195921793825405,0.006071031081455347
0.1643835616438356,0.21202531645569622,0.00026884569254848403,0.14573455827725645,0.000446624806341368,0.15070737378092167,0.00017777911379288395,0.004972815503665212
0.2465753424657534,-0.5,0.00830682024066931,0.3516652528031011,0.008441193982138528,0.35219051873413365,0.00013437374146921775,0.0005252659310325258
0.2465753424657534,-0.49050632911392406,0.009353590582904303,0.34931869244879304,0.009582382752967362,0.35012067294264193,0.00022879217006305935,0.0008019804938488861
0.2465753424657534,-0.4810126582278481,0.010536447597132792,0.3469697479086987,0.010797668348419918,0.34779348409784716,0.00026122075128712577,0.0008237361891484385
0.2465753424657534,-0.47151898734177217,0.011919910316329663,0.3447512630345956,0.012165571495299184,0.34544722176676235,0.00024566117896952094,0.0006959587321667682
0.2465753424657534,-0.4620253164556962,0.013491957899354645,0.3425390366481814,0.013747780832194554,0.3431894723329921,0.0002558229328399088,0.0006504356848106574
0.2465753424657534,-0.4525316455696202,0.015217514991462622,0.3401920292590385,0.015483776122444885,0.3408013377390363,0.0002662611309822635,0.0006093084799977944
0.2465753424657534,-0.44303797468354433,0.017136071405360553,0.33777286299695874,0.017371220585916756,0.33825834282768324,0.0002351491805562024,0.00048547983072450007
0.2465753424657534,-0.43354430379746833,0.019336854338448006,0.33541237005696223,0.019355728946000888,0.3354476113031152,1.887460755288159e-05,3.5241246152950545e-05
0.2465753424657534,-0.4240506329113924,0.021853638636770256,0.33309330234500195,0.02143050722523894,0.3323778789710646,0.00042313141153131617,0.0007154233739373739
0.2465753424657534,-0.41455696202531644,0.02465956584374851,0.3307033051059006,0.023744676823992155,0.3293011803461698,0.0009148890197563549,0.0014021247597308384
0.2465753424657534,-0.4050632911392405,0.02777241398210606,0.3282256890391549,0.02644968979972978,0.3263899777424532,0.001322724182376278,0.0018357112967016809
